1771242540.030352,Key.space,2.8111
1771242541.0869172,l,1.0566
1771242541.267456,i,0.1805
1771242541.4290795,k,0.1616
1771242541.4391594,e,0.0101
1771242541.6084518,Key.space,0.1693
1771242541.68008,t,0.0716
1771242541.8167105,h,0.1366
1771242541.8924644,e,0.0758
1771242542.0010967,Key.space,0.1086
1771242542.1665416,l,0.1654
1771242542.2789588,a,0.1124
1771242542.4104342,b,0.1315
1771242542.5658164,e,0.1554
1771242542.652554,l,0.0867
1771242542.8142598,s,0.1617
1771242542.9315896,Key.space,0.1173
1771242543.1845624,y,0.253
1771242543.3598814,o,0.1753
1771242543.4616039,u,0.1017
1771242543.68402,Key.space,0.2224
1771242543.8567305,g,0.1727
1771242543.9620845,i,0.1054
1771242544.1500719,v,0.188
1771242544.2413101,e,0.0912
1771242544.397654,",",0.1563
1771242544.5838385,Key.space,0.1862
1771242544.7212389,i,0.1374
1771242544.7980988,f,0.0769
1771242544.9227116,Key.space,0.1246
1771242545.1805592,Key.shift,0.2578
1771242545.2623737,I,0.0818
1771242545.4316468,Key.space,0.1693
1771242545.7130759,d,0.2814
1771242545.814808,o,0.1017
1771242545.9677465,Key.space,0.1529
1771242546.1544516,l,0.1867
1771242546.3458369,i,0.1914
1771242546.5172133,k,0.1714
1771242546.5938084,e,0.0766
1771242546.7408164,Key.space,0.147
1771242547.237311,1,0.4965
1771242547.4586446,0,0.2213
1771242547.7111256,Key.space,0.2525
1771242548.206216,Key.backspace,0.4951
1771242548.3678825,Key.backspace,0.1617
1771242548.5098372,Key.backspace,0.142
1771242548.9710011,2,0.4612
1771242549.153103,0,0.1821
1771242549.4051569,Key.space,0.2521
1771242549.7092884,s,0.3041
1771242549.9422565,e,0.233
1771242550.1848688,s,0.2426
1771242550.3903358,s,0.2055
1771242550.4913287,i,0.101
1771242550.6416354,o,0.1503
1771242550.7995896,n,0.158
1771242550.857408,s,0.0578
1771242551.0037491,Key.space,0.1463
1771242551.1081803,a,0.1044
1771242551.2134912,n,0.1053
1771242551.3351967,d,0.1217
1771242551.4508064,Key.space,0.1156
1771242551.6673584,g,0.2166
1771242551.7539606,e,0.0866
1771242551.8507233,t,0.0968
1771242552.0465863,Key.space,0.1959
1771242552.4573905,2,0.4108
1771242552.6190646,0,0.1617
1771242552.8553593,Key.space,0.2363
1771242553.027784,r,0.1724
1771242553.1492329,o,0.1214
1771242553.3414369,w,0.1922
1771242553.7381573,s,0.3967
1771242553.889209,Key.space,0.1511
1771242554.0444734,o,0.1553
1771242554.2484024,f,0.2039
1771242554.4139595,Key.space,0.1656
1771242554.833816,f,0.4199
1771242554.9554675,e,0.1217
1771242555.0969946,a,0.1415
1771242555.1131876,t,0.0162
1771242555.3258014,u,0.2126
1771242555.406886,r,0.0811
1771242555.592583,e,0.1857
1771242555.9073577,d,0.3148
1771242556.098968,Key.space,0.1916
1771242556.2512293,s,0.1523
1771242556.7405846,Key.backspace,0.4894
1771242556.837386,d,0.0968
1771242557.0093126,a,0.1719
1771242557.1102784,t,0.101
1771242557.2674487,a,0.1572
1771242557.4138615,",",0.1464
1771242557.5956125,Key.space,0.1818
1771242557.7885306,h,0.1929
1771242557.9098585,o,0.1213
1771242557.9306095,w,0.0208
1771242558.0968685,Key.space,0.1663
1771242558.360409,t,0.2635
1771242558.5491154,h,0.1887
1771242558.7339852,t,0.1849
1771242558.8661842,a,0.1322
1771242559.002198,Key.space,0.136
1771242559.174666,w,0.1725
1771242559.3161802,i,0.1415
1771242559.5155244,l,0.1993
1771242559.6501324,l,0.1346
1771242559.8276374,Key.space,0.1775
1771242560.0146668,b,0.187
1771242560.0600674,e,0.0454
1771242560.19802,Key.space,0.138
1771242560.3603323,u,0.1623
1771242560.4313703,s,0.071
1771242560.611805,e,0.1804
1771242560.7934413,d,0.1816
1771242560.9062703,Key.space,0.1128
1771242561.0248356,f,0.1186
