1771311842.151934,Key.down,3.2399
1771311842.8856685,Key.down,0.7337
1771311844.2659767,Key.down,1.3803
1771311845.603807,Key.down,1.3378
1771311846.8200464,Key.down,1.2162
1771311848.3158808,Key.down,1.4958
1771311849.4138036,Key.down,1.0979
1771311850.974365,Key.down,1.5606
1771311851.922927,Key.down,0.9486
1771311854.2821057,Key.down,2.3592
1771311855.3829718,Key.down,1.1009
1771311856.5380447,Key.down,1.1551
1771311857.948733,Key.down,1.4107
1771311861.3858438,Key.down,3.4371
1771311862.7824683,Key.down,1.3966
1771311863.3093667,Key.down,0.5269
1771311864.0248075,Key.down,0.7154
1771311865.0548759,Key.down,1.0301
1771311865.8692582,Key.down,0.8144
1771311866.999355,Key.down,1.1301
1771311868.309104,Key.down,1.3097
1771311868.8213573,Key.down,0.5123
1771311873.4522865,Key.down,4.6309
1771311874.528698,Key.down,1.0764
1771311875.0494728,Key.down,0.5208
1771311875.081276,Key.down,0.0318
1771311875.111299,Key.down,0.03
1771311875.1419978,Key.down,0.0307
1771311875.171985,Key.down,0.03
1771311876.3127272,Key.down,1.1407
1771311877.0870452,Key.down,0.7743
1771311877.6019332,Key.down,0.5149
1771311877.6322892,Key.down,0.0304
1771311877.6631722,Key.down,0.0309
1771311878.0108552,Key.down,0.3477
1771311878.535751,Key.down,0.5249
1771311879.30727,Key.down,0.7715
1771311879.825923,Key.down,0.5187
1771311879.8565955,Key.down,0.0307
1771311880.6371624,Key.down,0.7806
1771311881.1583483,Key.down,0.5212
1771311884.886388,Key.down,3.728
1771311885.3924358,Key.down,0.506
1771311885.4242291,Key.down,0.0318
1771311885.8835785,Key.down,0.4593
1771311886.3896523,Key.down,0.5061
1771311886.4200597,Key.down,0.0304
1771311886.4507148,Key.down,0.0307
1771311888.1655724,Key.down,1.7149
1771311888.6804602,Key.down,0.5149
1771311888.711132,Key.down,0.0307
1771311891.417083,Key.down,2.706
1771311891.939547,Key.down,0.5225
1771311892.6954296,Key.down,0.7559
1771311893.2076013,Key.down,0.5122
1771311893.2382572,Key.down,0.0307
1771311893.2792573,Key.down,0.041
1771311893.8334198,Key.down,0.5542
1771311894.3451545,Key.down,0.5117
1771311894.3750937,Key.down,0.0299
1771311894.404954,Key.down,0.0299
1771311894.4361677,Key.down,0.0312
1771311894.4663641,Key.down,0.0302
1771311894.4968762,Key.down,0.0305
1771311895.2961917,Key.down,0.7993
1771311896.3487282,Key.down,1.0525
1771311896.8634918,Key.down,0.5148
1771311896.8938015,Key.down,0.0303
1771311896.924983,Key.down,0.0312
1771311896.954931,Key.down,0.0299
1771311898.4033616,Key.down,1.4484
1771311899.5573747,Key.down,1.154
1771311900.5740302,Key.down,1.0167
1771311901.0952795,Key.down,0.5212
1771311901.1260006,Key.down,0.0307
1771311905.2703388,Key.shift,4.1443
1771311906.0198069,Key.shift,0.7495
1771311906.5312564,Key.shift,0.5114
1771311906.751122,a,0.2199
1771311906.8668087,c,0.1157
1771311907.001958,t,0.1351
1771311907.223915,u,0.222
1771311907.3858416,a,0.1619
1771311907.5074852,l,0.1216
1771311907.6292226,l,0.1217
1771311907.8970375,y,0.2678
1771311908.0588238,Key.space,0.1618
1771311908.263939,Key.shift,0.2051
1771311908.3429797,I,0.079
1771311908.495709,Key.space,0.1527
1771311908.5771718,a,0.0815
1771311908.7386665,m,0.1615
1771311908.8698127,Key.space,0.1311
1771311909.317696,t,0.4479
1771311909.4761925,r,0.1585
1771311909.6251807,y,0.149
1771311909.816316,i,0.1911
1771311909.9538164,n,0.1375
1771311910.1198406,g,0.166
1771311910.300666,Key.space,0.1808
1771311910.4305933,t,0.1299
1771311910.5610967,o,0.1305
1771311910.725655,Key.space,0.1646
1771311911.859931,r,1.1343
1771311911.996533,e,0.1366
1771311912.102897,p,0.1064
1771311912.259757,l,0.1569
1771311912.3558643,a,0.0961
1771311912.5027933,c,0.1469
1771311912.6148493,e,0.1121
1771311912.7094738,Key.space,0.0946
1771311912.8415356,t,0.1321
1771311912.963031,h,0.1215
1771311913.0389032,e,0.0759
1771311913.1812274,Key.space,0.1423
1771311913.596632,p,0.4154
1771311913.945284,h,0.3487
1771311914.0866833,o,0.1414
1771311914.208895,n,0.1222
1771311914.2596018,e,0.0507
1771311914.4457738,Key.space,0.1862
1771311914.6736348,c,0.2279
1771311914.8406837,h,0.167
1771311914.9787927,e,0.1381
1771311915.0490234,c,0.0702
1771311915.2809954,k,0.232
1771311915.4423952,i,0.1614
1771311915.5979156,n,0.1555
1771311915.7565634,g,0.1586
1771311915.9190707,Key.space,0.1625
1771311915.964416,w,0.0453
1771311916.112278,i,0.1479
1771311916.219138,t,0.1069
1771311916.3508162,h,0.1317
1771311916.5223947,Key.space,0.1716
1771311916.8068383,p,0.2844
1771311916.9812493,i,0.1744
1771311917.153424,l,0.1722
1771311917.2859004,a,0.1325
1771311917.4318044,t,0.1459
1771311917.53305,e,0.1012
1771311917.7455428,s,0.2125
1771311917.9140267,Key.space,0.1685
1771311918.1230414,o,0.209
1771311918.2636654,r,0.1406
1771311918.9976656,Key.backspace,0.734
1771311919.1389978,Key.backspace,0.1413
1771311919.2428083,a,0.1038
1771311919.3855598,n,0.1428
1771311919.5372376,d,0.1517
1771311919.678396,Key.space,0.1412
1771311919.8713298,d,0.1929
1771311920.055078,r,0.1837
1771311920.359038,w,0.304
1771311920.6682115,a,0.3092
1771311921.0007393,Key.backspace,0.3325
1771311921.1359537,Key.backspace,0.1352
1771311921.2702188,a,0.1343
1771311921.4358222,w,0.1656
1771311921.5978658,i,0.162
1771311921.7362828,n,0.1384
1771311921.9528723,g,0.2166
1771311922.1386778,Key.space,0.1858
1771311922.4128811,h,0.2742
1771311922.550332,i,0.1375
1771311922.7870727,c,0.2367
1771311922.9949582,h,0.2079
1771311923.2010586,Key.space,0.2061
1771311923.7622797,Key.backspace,0.5612
1771311923.8836024,Key.backspace,0.1213
1771311924.025661,Key.backspace,0.1421
1771311924.1626801,Key.backspace,0.137
1771311924.278577,Key.backspace,0.1159
1771311924.426201,w,0.1476
1771311924.6387753,h,0.2126
1771311924.7803082,i,0.1415
1771311924.87135,c,0.091
1771311925.0987375,h,0.2274
1771311925.3170884,Key.space,0.2184
1771311925.5197477,Key.shift,0.2027
1771311925.6049564,I,0.0852
1771311925.7216868,Key.space,0.1167
1771311925.9084365,u,0.1867
1771311925.9751606,s,0.0667
1771311926.1567845,e,0.1816
1771311926.3650606,d,0.2083
1771311926.4660985,Key.space,0.101
1771311926.6119819,t,0.1459
1771311927.2957025,Key.space,0.6837
1771311928.2384126,d,0.9427
1771311928.3533552,o,0.1149
1771311928.5346818,Key.space,0.1813
1771311928.6738186,d,0.1391
1771311929.3699481,Key.backspace,0.6961
1771311929.669476,y,0.2995
1771311929.7511044,e,0.0816
1771311929.872939,a,0.1218
1771311930.0440948,r,0.1712
1771311930.4094877,s,0.3654
1771311930.5445738,Key.space,0.1351
1771311930.7434123,b,0.1988
1771311930.8047235,e,0.0613
1771311931.0010035,f,0.1963
1771311931.208327,o,0.2073
1771311931.29396,r,0.0856
1771311931.4164362,e,0.1225
1771311931.578308,",",0.1619
1771311931.760675,",",0.1824
1771311932.0475574,Key.space,0.2869
1771311932.204871,w,0.1573
1771311932.3263562,h,0.1215
1771311932.4682217,e,0.1419
1771311932.559186,n,0.091
1771311932.7362378,Key.space,0.1771
1771311932.847477,Key.shift,0.1112
1771311932.9225624,I,0.0751
1771311933.0842469,Key.space,0.1617
1771311933.2010117,h,0.1168
1771311933.2157004,a,0.0147
1771311933.4642339,d,0.2485
1771311933.6306455,Key.space,0.1664
1771311933.7792706,a,0.1486
1771311933.9596279,Key.space,0.1804
