1771167438.4417186,c,79.7494
1771167438.689725,h,0.248
1771167450.2376068,Key.shift,11.5479
1771167450.415693,H,0.1781
1771167450.6086144,e,0.1929
1771167450.8203666,l,0.2118
1771167451.022584,l,0.2022
1771167451.2299209,o,0.2073
1771167451.514276,",",0.2844
1771167451.729388,Key.space,0.2151
1771167451.867495,t,0.1381
1771167452.2706847,Key.backspace,0.4032
1771167452.5291543,i,0.2585
1771167452.6509752,t,0.1218
1771167452.934435,s,0.2835
1771167453.136016,Key.space,0.2016
1771167454.1126645,t,0.9766
1771167454.2544494,h,0.1418
1771167454.3353608,e,0.0809
1771167454.5014758,Key.space,0.1661
1771167454.7363176,n,0.2348
1771167454.8117013,e,0.0754
1771167455.2309651,x,0.4193
1771167455.3721776,t,0.1412
1771167455.6098764,Key.space,0.2377
1771167455.8226554,d,0.2128
1771167456.065633,a,0.243
1771167456.1156962,y,0.0501
1771167456.4811037,",",0.3654
1771167456.6989536,Key.space,0.2178
1771167456.7342846,a,0.0353
1771167456.9264343,n,0.1921
1771167457.0032163,d,0.0768
1771167457.16437,Key.space,0.1612
1771167457.2548866,t,0.0905
1771167457.4168043,h,0.1619
1771167457.5178971,e,0.1011
1771167457.6499383,n,0.132
1771167459.7223833,Key.space,2.0724
1771167460.1473935,a,0.425
1771167460.2993705,l,0.152
1771167460.45099,s,0.1516
1771167460.5623126,o,0.1113
1771167460.9891589,",",0.4268
1771167461.3479064,Key.shift_r,0.3587
1771167461.5230448,Key.enter,0.1751
1771167461.8184564,Key.shift,0.2954
1771167461.9546196,I,0.1362
1771167462.152739,Key.space,0.1981
1771167462.294602,a,0.1419
1771167462.3135428,h,0.0189
1771167462.46975,v,0.1562
1771167462.6120079,e,0.1423
1771167462.748804,Key.space,0.1368
1771167463.1224742,Key.backspace,0.3737
1771167463.2906456,Key.backspace,0.1682
1771167463.4457252,Key.backspace,0.1551
1771167463.6125102,Key.backspace,0.1668
1771167463.7497253,Key.backspace,0.1372
1771167464.1693778,h,0.4197
1771167464.2604213,a,0.091
1771167464.4069016,v,0.1465
1771167464.520001,e,0.1131
1771167464.6649308,Key.space,0.1449
1771167470.8350437,e,6.1701
1771167471.3602052,Key.backspace,0.5252
1771167471.5069127,r,0.1467
1771167471.6838033,e,0.1769
1771167471.7542655,c,0.0705
1771167472.0236576,o,0.2694
1771167472.195835,r,0.1722
1771167472.9393623,d,0.7435
1771167473.125088,e,0.1857
1771167473.3576028,d,0.2325
1771167473.493585,Key.space,0.136
1771167473.746958,t,0.2534
1771167473.9191768,w,0.1722
1771167474.060543,o,0.1414
1771167474.2576032,Key.space,0.1971
1771167474.3897765,s,0.1322
1771167474.634306,e,0.2445
1771167474.8601189,s,0.2258
1771167475.0825806,s,0.2225
1771167475.2701504,i,0.1876
1771167475.4471753,o,0.177
1771167475.6261013,n,0.1789
1771167475.7781594,s,0.1521
1771167475.9121997,Key.space,0.134
1771167476.0415027,f,0.1293
1771167476.1679022,o,0.1264
1771167476.2425773,r,0.0747
1771167476.3533132,Key.space,0.1107
1771167476.5511158,n,0.1978
1771167476.7180872,o,0.167
1771167476.9008715,e,0.1828
1771167477.0619736,",",0.1611
1771167477.2844212,Key.space,0.2224
1771167477.4711883,a,0.1868
1771167477.7949963,Key.backspace,0.3238
1771167477.9875777,Key.backspace,0.1926
1771167478.1594872,Key.backspace,0.1719
1771167478.2706254,Key.backspace,0.1111
1771167478.558958,w,0.2883
1771167479.0236914,Key.space,0.4647
1771167479.180855,a,0.1572
1771167479.2770877,n,0.0962
1771167480.117346,d,0.8403
1771167480.3256483,Key.space,0.2083
1771167480.4578507,t,0.1322
1771167480.6648686,h,0.207
1771167480.8166752,e,0.1518
1771167481.0089285,n,0.1923
1771167481.8371904,Key.space,0.8283
1771167482.212876,s,0.3757
1771167482.480653,e,0.2678
1771167482.691754,e,0.2111
1771167483.131299,Key.backspace,0.4395
1771167483.3343139,c,0.203
1771167483.8000891,Key.backspace,0.4658
