1771493467.3458767,c,30.0678
1771493493.1315656,h,25.7857
1771493493.2828732,e,0.1513
1771493493.455055,l,0.1722
1771493493.59721,l,0.1422
1771493493.759485,o,0.1623
1771493493.991764,Key.space,0.2323
1771493494.1482024,d,0.1564
1771493494.2554312,u,0.1072
1771493494.4114068,d,0.156
1771493494.6551735,e,0.2438
1771493495.019116,",",0.3639
1771493495.2962122,Key.space,0.2771
1771493495.5547154,t,0.2585
1771493495.6861825,a,0.1315
1771493495.9749215,l,0.2887
1771493496.935453,k,0.9605
1771493497.0845642,e,0.1491
1771493497.3071616,d,0.2226
1771493497.3969176,Key.space,0.0898
1771493497.5188608,w,0.1219
1771493497.595445,i,0.0766
1771493497.7914848,t,0.196
1771493497.90952,h,0.118
1771493498.1009417,Key.space,0.1914
1771493498.2866788,t,0.1857
1771493498.327278,e,0.0406
1771493498.4822335,a,0.155
1771493498.5953984,m,0.1132
1771493498.789704,m,0.1943
1771493498.961743,a,0.172
1771493499.1875653,t,0.2258
1771493499.339775,e,0.1522
1771493499.5264459,s,0.1867
1771493499.779414,a,0.253
1771493499.870385,n,0.091
1771493500.2246802,d,0.3543
1771493500.3414636,Key.space,0.1168
1771493500.5230327,h,0.1816
1771493500.6596475,a,0.1366
1771493500.7515652,v,0.0919
1771493501.2274508,Key.backspace,0.4759
1771493501.33312,d,0.1057
1771493501.5825317,Key.space,0.2494
1771493501.7930043,a,0.2105
1771493501.9088895,Key.space,0.1159
1771493502.1470835,c,0.2382
1771493502.3766127,o,0.2295
1771493502.5375211,n,0.1609
1771493502.9263928,v,0.3889
1771493503.1087925,o,0.1824
1771493503.371827,",",0.263
1771493503.5945241,Key.space,0.2227
1771493503.8752484,h,0.2807
1771493504.282769,e,0.4075
1771493504.5366728,Key.backspace,0.2539
1771493504.687707,Key.backspace,0.151
1771493505.0779572,Key.shift,0.3903
1771493505.1089497,I,0.031
1771493505.3106472,Key.space,0.2017
1771493505.446323,t,0.1357
1771493505.5364466,o,0.0901
1771493505.7151473,l,0.1787
1771493505.8567374,d,0.1416
1771493506.008068,Key.space,0.1513
1771493506.3529854,i,0.3449
