timestamp,key,time_diff
1771422471.5208027,f,0.0051
1771422471.6145277,l,0.0937
1771422471.691418,f,0.0769
1771422471.750991,g,0.0596
1771422471.7720249,v,0.021
1771422471.881785,d,0.1098
1771422471.9101057,l,0.0283
1771422472.041783,h,0.1317
1771422472.044626,j,0.0028
1771422472.0556278,Key.space,0.011
1771422472.2105682,s,0.1549
1771422472.2473772,k,0.0368
1771422472.2750669,Key.space,0.0277
1771422472.3077645,f,0.0327
1771422472.3185742,c,0.0108
1771422472.4284084,g,0.1098
1771422472.4500675,s,0.0217
1771422472.5261824,d,0.0761
1771422472.5697134,h,0.0435
1771422472.5855808,Key.space,0.0159
1771422472.65803,g,0.0724
1771422472.6955585,d,0.0375
1771422472.815643,i,0.1201
1771422472.8176343,h,0.002
1771422472.87027,g,0.0526
1771422472.875263,Key.space,0.005
1771422472.9628875,s,0.0876
1771422472.96577,k,0.0029
1771422472.9747748,u,0.009
1771422473.1050656,g,0.1303
1771422473.1155236,h,0.0105
1771422473.1255226,Key.space,0.01
1771422473.252683,d,0.1272
1771422473.2912512,l,0.0386
1771422473.4286356,h,0.1374
1771422473.4601946,v,0.0316
1771422473.5210032,Key.space,0.0608
1771422473.541944,d,0.0209
1771422473.5599422,f,0.018
1771422473.6895192,g,0.1296
1771422473.7348135,l,0.0453
1771422473.805923,d,0.0711
1771422473.832021,j,0.0261
1771422473.9630826,l,0.1311
1771422473.9731534,h,0.0101
1771422473.9856956,i,0.0125
1771422473.989689,Key.space,0.004
1771422474.128169,h,0.1385
1771422474.252309,h,0.1241
1771422474.341493,Key.enter,0.0892
1771422474.5393326,h,0.1978
1771422474.5443323,Key.space,0.005
1771422474.6279926,s,0.0837
1771422474.637744,d,0.0098
1771422474.9875245,d,0.3498
1771422475.1070757,Key.space,0.1196
1771422475.2551868,s,0.1481
1771422475.266707,f,0.0115
1771422475.2707484,Key.enter,0.004
1771422475.3917787,Key.space,0.121
1771422475.5608668,Key.enter,0.1691
1771422475.5778792,d,0.017
1771422475.5838077,s,0.0059
1771422475.7257178,Key.space,0.1419
1771422475.8358116,a,0.1101
1771422475.894371,',0.0586
1771422475.9076405,p,0.0133
1771422476.0141404,Key.space,0.1065
1771422476.0422432,g,0.0281
1771422476.048243,j,0.006
1771422476.1911101,s,0.1429
1771422476.2002861,d,0.0092
1771422476.2762961,Key.space,0.076
1771422476.5073931,,0.2311
1771422476.5397048,,0.0323
1771422476.6952243,,0.1555
1771422476.7919006,,0.0967
1771422476.8239193,,0.032
1771422476.976312,+,0.1524
1771422476.9971964,,0.0209
1771422477.080208,,0.083
1771422477.1078987,Key.space,0.0277
1771422477.2171228,,0.1092
1771422477.3918946,,0.1748
1771422477.4516957,Key.space,0.0598
1771422477.5066407,,0.0549
1771422477.5776777,f,0.071
1771422477.5878305,,0.0102
1771422477.594449,d,0.0066
1771422477.5959125,,0.0015
1771422477.7295718,,0.1337
1771422477.7783291,Key.space,0.0488
1771422477.8347292,,0.0564
1771422477.899546,,0.0648
1771422477.9055557,f,0.006
1771422477.9807572,,0.0752
1771422478.0698287,,0.0891
1771422478.0966773,h,0.0268
1771422478.112725,Key.space,0.016
1771422478.1347246,,0.022
1771422478.4139771,,0.2793
1771422478.4242897,Key.space,0.0103
1771422478.5240571,,0.0998
1771422478.5826342,h,0.0586
1771422478.6587377,Key.enter,0.0761
1771422478.7248425,Key.space,0.0661
1771422478.7745109,,0.0497
1771422478.823196,,0.0487
1771422478.922639,h,0.0994
1771422479.0612996,Key.space,0.1387
1771422479.1490593,d,0.0878
1771422479.3312974,Key.backspace,0.1822
1771422479.848573,Key.backspace,0.5173
1771422479.8836215,Key.backspace,0.035
1771422479.9159906,Key.backspace,0.0324
1771422479.9489815,Key.backspace,0.033
1771422479.9819942,Key.backspace,0.033
1771422480.0158167,Key.backspace,0.0338
1771422480.0478232,Key.backspace,0.032
1771422480.0820053,Key.backspace,0.0342
1771422480.1154826,Key.backspace,0.0335
1771422480.149475,Key.backspace,0.034
1771422480.1822617,Key.backspace,0.0328
1771422480.214964,Key.backspace,0.0327
1771422480.249722,Key.backspace,0.0348
1771422480.2817504,Key.backspace,0.032
1771422480.3148484,Key.backspace,0.0331
1771422480.3478703,Key.backspace,0.033
1771422480.3809185,Key.backspace,0.033
1771422480.415734,Key.backspace,0.0348
1771422480.4482033,Key.backspace,0.0325
1771422480.482165,Key.backspace,0.034
1771422480.5146806,Key.backspace,0.0325
1771422480.5480485,Key.backspace,0.0334
1771422480.5805197,Key.backspace,0.0325
1771422480.6140506,Key.backspace,0.0335
1771422480.6490126,Key.backspace,0.035
1771422480.6815112,Key.backspace,0.0325
1771422480.7159379,Key.backspace,0.0344
1771422480.7479997,Key.backspace,0.0321
1771422480.7814703,Key.backspace,0.0335
1771422480.8146126,Key.backspace,0.0331
1771422480.847708,Key.backspace,0.0331
1771422480.880683,Key.backspace,0.033
1771422480.9137676,Key.backspace,0.0331
1771422480.949009,Key.backspace,0.0352
1771422480.9813333,Key.backspace,0.0323
1771422481.0141335,Key.backspace,0.0328
1771422481.046704,Key.backspace,0.0326
1771422481.0807729,Key.backspace,0.0341
1771422481.1144419,Key.backspace,0.0337
1771422482.4231994,Key.ctrl_l,1.3088
1771422482.5493574,,0.1262
1771422483.1531668,Key.backspace,0.6038
1771422483.9591975,h,0.806
1771422484.116635,l,0.1574
1771422484.1984608,f,0.0818
1771422484.2314641,u,0.033
1771422484.2813954,g,0.0499
1771422484.2844126,t,0.003
1771422484.3248484,h,0.0404
1771422484.4235747,b,0.0987
1771422484.4255688,s,0.002
1771422484.4265687,l,0.001
1771422484.4305677,Key.space,0.004
1771422484.4774601,k,0.0469
1771422484.494737,e,0.0173
1771422484.5481806,u,0.0534
1771422484.5695446,r,0.0214
1771422484.7217026,g,0.1522
1771422484.7266438,h,0.0049
1771422484.738669,Key.space,0.012
1771422484.807631,;,0.069
1771422484.8206775,s,0.013
1771422484.9416955,u,0.121
1771422485.0010867,d,0.0594
1771422485.0726867,h,0.0716
1771422485.078686,r,0.006
1771422485.1055324,y,0.0268
1771422485.148786,Key.space,0.0433
1771422485.1754227,g,0.0266
1771422486.2244644,Key.ctrl_l,1.049
1771422486.3082654,,0.0838
1771422486.718088,Key.backspace,0.4098
1771422487.0990767,Key.space,0.381
1771422487.2250628,s,0.126
1771422487.2360628,d,0.011
1771422487.2400637,g,0.004
1771422487.324922,l,0.0849
1771422487.3387296,f,0.0138
1771422487.3560443,k,0.0173
1771422487.4929924,g,0.1369
1771422487.5014873,d,0.0085
1771422487.5589392,Key.space,0.0575
1771422487.6410527,k,0.0821
1771422487.6521003,l,0.011
1771422487.7553263,f,0.1032
1771422487.766325,g,0.011
1771422487.804539,n,0.0382
1771422487.8285196,h,0.024
1771422487.9464417,;,0.1179
1771422487.9857764,h,0.0393
1771422488.0555253,k,0.0697
1771422488.170639,',0.1151
1771422488.18138,j,0.0107
1771422488.184405,Key.enter,0.003
1771422488.231153,l,0.0467
1771422488.2491689,/,0.018
1771422488.3737938,,0.1246
1771422488.3787925,l,0.005
1771422488.3832362,m,0.0044
1771422488.3925083,;,0.0093
1771422488.394508,,0.002
1771422488.533831,Key.enter,0.1393
1771422488.547887,/,0.0141
1771422488.7047381,k,0.1569
1771422488.7974303,;,0.0927
1771422488.8279119,l,0.0305
1771422488.9050527,Key.shift_r,0.0771
1771422488.906569,"""",0.0015
1771422488.9205837,F,0.014
1771422488.9812825,J,0.0607
1771422489.024112,k,0.0428
1771422489.0736756,m,0.0496
1771422489.1342773,/,0.0606
1771422489.139277,l,0.005
1771422489.1446893,i,0.0054
1771422489.2159722,d,0.0713
1771422489.2429762,h,0.027
1771422489.2812479,f,0.0383
1771422489.3646464,k,0.0834
1771422489.5956566,k,0.231
1771422489.601667,j,0.006
1771422489.7052143,a,0.1035
1771422489.7281795,f,0.023
1771422489.8584023,m,0.1302
1771422489.9888334,f,0.1304
1771422490.0606124,s,0.0718
1771422490.10997,g,0.0494
1771422490.1639602,k,0.054
1771422490.1868856,d,0.0229
1771422490.2190404,f,0.0322
1771422490.2687454,h,0.0497
1771422490.2898424,n,0.0211
1771422490.3842454,',0.0944
1771422490.3902175,f,0.006
1771422490.393238,l,0.003
1771422490.4541519,g,0.0609
1771422490.4766934,h,0.0225
1771422490.5078056,k,0.0311
1771422490.6026902,Key.enter,0.0949
1771422490.6083448,l,0.0057
1771422490.6353624,j,0.027
1771422490.6423542,k,0.007
1771422490.7715533,],0.1292
1771422490.7774901,Key.enter,0.0059
1771422490.8744447,m,0.097
1771422491.029405,/,0.155
1771422491.0830994,.,0.0537
1771422491.0992918,Key.enter,0.0162
1771422491.253767,",",0.1545
1771422491.3250914,Key.enter,0.0713
1771422491.3689802,",",0.0439
1771422491.4401736,,0.0712
1771422491.5378115,c,0.0976
1771422491.5491633,g,0.0114
1771422491.5817397,,0.0326
1771422491.6536915,Key.enter,0.072
1771422491.662385,h,0.0087
1771422491.7190518,b,0.0567
1771422491.7262511,,0.0072
1771422491.7458107,,0.0196
1771422491.8274667,d,0.0817
1771422491.9225984,h,0.0951
1771422491.9245987,;,0.002
1771422492.0907977,d,0.1662
1771422492.0927992,Key.enter,0.002
1771422492.2674174,k,0.1746
1771422492.3471906,',0.0798
1771422492.444642,d,0.0975
1771422492.4606736,x,0.016
1771422492.4995372,j,0.0389
1771422492.5982468,n,0.0987
1771422492.7025745,Key.shift_r,0.1043
1771422492.7406516,C,0.0381
1771422492.8165581,Key.enter,0.0759
1771422492.8882174,k,0.0717
1771422492.8949184,h,0.0067
1771422493.0581067,j,0.1632
1771422493.0621977,h,0.0041
1771422493.139621,,0.0774
1771422493.1997905,,0.0602
1771422493.2983708,l,0.0986
1771422493.3414624,,0.0431
1771422493.3524532,v,0.011
1771422493.384443,j,0.032
1771422493.4065976,h,0.0222
1771422493.4505358,,0.0439
1771422493.5459614,m,0.0954
1771422493.6257265,c,0.0798
1771422493.6302116,,0.0045
1771422493.763132,,0.1329
1771422493.76806,g,0.0049
1771422493.8655841,,0.0975
1771422493.920133,,0.0545
1771422494.0238454,f,0.1037
1771422494.0678482,g,0.044
1771422494.0788743,,0.011
1771422494.2492833,Key.enter,0.1704
1771422494.3587482,,0.1095
1771422494.3746583,f,0.0159
1771422494.424193,g,0.0495
1771422494.4341407,,0.0099
1771422494.526442,k,0.0923
1771422494.5296319,Key.enter,0.0032
1771422494.6425562,,0.1129
1771422494.6520567,g,0.0095
1771422494.7623832,,0.1103
1771422494.7848403,j,0.0225
1771422494.7888424,,0.004
1771422494.9038131,,0.115
1771422494.9097269,,0.0059
1771422495.0025373,h,0.0928
1771422495.0562882,Key.enter,0.0538
1771422495.1111722,j,0.0549
1771422495.1493132,u,0.0381
1771422495.1989756,,0.0497
1771422495.204744,,0.0058
1771422495.236756,,0.032
1771422495.2910004,h,0.0542
1771422495.319776,Key.enter,0.0288
1771422495.329784,j,0.01
1771422495.5123754,,0.1826
1771422495.5498738,j,0.0375
1771422495.5879068,k,0.038
1771422495.5918584,Key.enter,0.004
1771422495.6224713,",",0.0306
1771422495.6502113,,0.0277
1771422495.6552048,,0.005
1771422495.660203,c,0.005
1771422495.801791,Key.enter,0.1416
1771422495.8615854,j,0.0598
1771422495.9380505,,0.0765
1771422495.9410434,,0.003
1771422495.9435458,g,0.0025
1771422496.0364892,\,0.0929
1771422496.0524797,u,0.016
1771422496.15678,,0.1043
1771422496.1834595,t,0.0267
1771422496.2068334,f,0.0234
1771422496.2088327,,0.002
1771422496.2162015,h,0.0074
1771422496.2446826,g,0.0285
1771422496.2657058,j,0.021
1771422496.298053,\,0.0323
1771422496.3427587,h,0.0447
1771422496.3975708,r,0.0548
1771422496.4968786,z,0.0993
1771422496.5068896,j,0.01
1771422496.516417,g,0.0095
1771422496.522418,x,0.006
1771422496.533416,,0.011
1771422496.5364196,,0.003
1771422496.5550282,c,0.0186
1771422496.5829413,b,0.0279
1771422496.7247384,h,0.1418
1771422496.7517602,s,0.027
1771422496.8514357,h,0.0997
1771422496.8544369,,0.003
1771422496.861438,d,0.007
1771422496.864436,x,0.003
1771422496.8714385,g,0.007
1771422496.8845701,j,0.0131
1771422496.8995752,c,0.015
1771422496.937505,v,0.0379
1771422496.9439173,",",0.0064
1771422496.9866405,Key.enter,0.0427
1771422497.009574,,0.0229
1771422497.089948,j,0.0804
1771422497.1127326,r,0.0228
1771422497.117839,h,0.0051
1771422497.1406355,,0.0228
1771422497.2338424,d,0.0932
1771422497.2358425,x,0.002
1771422497.2388432,,0.003
1771422497.256262,g,0.0174
1771422497.4076014,,0.1513
1771422497.4141212,,0.0065
1771422497.4239523,,0.0098
1771422497.457006,,0.0331
1771422497.4623113,,0.0053
1771422497.5487547,t,0.0864
1771422497.5557928,j,0.007
1771422497.581795,,0.026
1771422497.5933359,g,0.0115
1771422497.5953364,Key.alt_l,0.002
1771422497.7680273,,0.1727
1771422497.7895372,t,0.0215
1771422497.8089242,z,0.0194
1771422497.8226717,e,0.0137
1771422497.8661916,j,0.0435
1771422498.0910254,x,0.2248
1771422498.1235719,z,0.0325
1771422498.1255708,j,0.002
1771422498.1884086,,0.0628
1771422498.201418,,0.013
1771422498.2107625,,0.0093
1771422498.2818675,h,0.0711
1771422498.4083624,x,0.1265
1771422498.4092715,k,0.0009
1771422498.412271,y,0.003
1771422498.4517949,r,0.0395
1771422498.4549875,i,0.0032
1771422498.4579878,,0.003
1771422498.479084,,0.0211
1771422498.5116565,y,0.0326
1771422498.5439467,f,0.0323
1771422498.5631413,k,0.0192
1771422498.567141,h,0.004
1771422498.5734856,,0.0063
1771422498.5828261,,0.0093
1771422498.736142,x,0.1533
1771422498.7401292,k,0.004
1771422498.7401292,y,0.0
1771422498.7426422,,0.0025
1771422498.7787757,i,0.0361
1771422498.7836452,,0.0049
1771422498.785646,,0.002
1771422498.834548,y,0.0489
1771422498.849554,k,0.015
1771422498.86676,,0.0172
1771422498.8837593,f,0.017
1771422498.905143,h,0.0214
1771422498.9101427,,0.005
1771422498.9648678,,0.0547
1771422499.0200608,f,0.0552
1771422499.0253475,k,0.0053
1771422499.0282302,y,0.0029
1771422499.0302308,,0.002
1771422499.0680556,,0.0378
1771422499.072047,,0.004
1771422499.0852828,d,0.0132
1771422499.0872896,i,0.002
1771422499.0902889,7,0.003
1771422499.1943789,y,0.1041
1771422499.2013736,k,0.007
1771422499.2279181,,0.0265
1771422499.265106,h,0.0372
1771422499.2920625,,0.027
1771422499.3154054,y,0.0233
1771422499.3634038,,0.048
1771422499.3653262,,0.0019
1771422499.3683236,,0.003
1771422499.403654,t,0.0353
1771422499.4077601,i,0.0041
1771422499.499934,y,0.0922
1771422499.516462,k,0.0165
1771422499.5274527,,0.011
1771422499.5327754,f,0.0053
1771422499.555773,,0.023
1771422499.5704238,,0.0147
1771422499.630745,y,0.0603
1771422499.675034,,0.0443
1771422499.680026,i,0.005
1771422499.7223496,r,0.0423
1771422499.7263675,6,0.004
1771422499.7293715,,0.003
1771422499.7313714,,0.002
1771422499.839991,j,0.1086
1771422499.8419893,,0.002
1771422499.9484932,,0.1065
1771422499.9542956,t,0.0058
1771422499.9715047,x,0.0172
1771422499.9925034,,0.021
1771422499.9945033,,0.002
1771422499.9975016,,0.003
1771422500.130579,r,0.1331
1771422500.1366754,u,0.0061
1771422500.144671,t,0.008
1771422500.1503441,x,0.0057
1771422500.1573515,j,0.007
1771422500.1886406,,0.0313
1771422500.1906385,,0.002
1771422500.2006707,,0.01
1771422500.2932713,t,0.0926
1771422500.3309622,x,0.0377
1771422500.3319576,,0.001
1771422500.3409564,,0.009
1771422500.3743484,r,0.0334
1771422500.3763561,,0.002
1771422500.4146404,s,0.0383
1771422500.42204,6,0.0074
1771422501.437475,Key.ctrl_l,1.0154
1771422501.5249438,,0.0875
1771422501.8324556,Key.backspace,0.3075
1771422527.3159122,s,25.4835
1771422527.478436,g,0.1625
1771422527.500292,h,0.0219
1771422527.6393926,l,0.1391
1771422527.6753922,e,0.036
1771422527.6783917,r,0.003
1771422527.6863909,i,0.008
1771422527.6972399,u,0.0108
1771422527.8457904,g,0.1486
1771422527.8487859,h,0.003
1771422527.849785,Key.space,0.001
1771422527.9323497,s,0.0826
1771422527.93535,l,0.003
1771422527.9762468,k,0.0409
1771422528.0850303,u,0.1088
1771422528.1175547,f,0.0325
1771422528.1235626,g,0.006
1771422528.2436073,s,0.12
1771422528.2455995,k,0.002
1771422528.2496097,Key.space,0.004
1771422528.407174,g,0.1576
1771422528.5112693,s,0.1041
1771422528.5235717,d,0.0123
1771422528.5617557,k,0.0382
1771422528.686134,g,0.1244
1771422528.8224945,k,0.1364
1771422528.8404946,j,0.018
1771422528.8555188,Key.space,0.015
1771422528.8718517,s,0.0163
1771422528.937126,y,0.0653
1771422529.0028133,g,0.0657
1771422529.0359268,v,0.0331
1771422529.117729,l,0.0818
1771422529.1187294,Key.space,0.001
1771422529.1338735,k,0.0151
1771422529.162885,d,0.029
1771422529.1823928,f,0.0195
1771422529.2003922,j,0.018
1771422529.2815092,h,0.0811
1771422529.314428,g,0.0329
1771422529.3300338,Key.space,0.0156
1771422529.3959174,l,0.0659
1771422529.413062,k,0.0171
1771422529.4181,z,0.005
1771422529.428649,d,0.0105
1771422529.4462123,f,0.0176
1771422529.5706506,n,0.1244
1771422529.5827081,Key.space,0.0121
1771422529.6696162,k,0.0869
1771422529.6729531,j,0.0033
1771422529.8064985,b,0.1335
1771422529.9209962,k,0.1145
1771422529.9259875,h,0.005
1771422529.9584093,j,0.0324
1771422529.9973226,d,0.0389
1771422530.0628695,f,0.0655
1771422530.0678775,v,0.005
1771422530.1667776,k,0.0989
1771422530.1768315,d,0.0101
1771422530.2972703,b,0.1204
1771422530.3092794,f,0.012
1771422530.3198552,v,0.0106
1771422530.4007285,j,0.0809
1771422530.4384344,h,0.0377
1771422530.49357,d,0.0551
1771422530.564149,b,0.0706
1771422530.6026833,v,0.0385
1771422530.6743166,k,0.0716
1771422530.7183168,d,0.044
1771422530.7452605,f,0.0269
1771422530.8547041,g,0.1094
1771422530.9422393,l,0.0875
1771422530.959243,k,0.017
1771422530.9957647,r,0.0365
1771422531.0137646,d,0.018
1771422531.0560622,h,0.0423
1771422531.0679853,f,0.0119
1771422531.1118798,u,0.0439
1771422536.5291536,a,5.4173
1771422536.5508037,l,0.0217
1771422536.5791638,w,0.0284
1771422536.5902326,u,0.0111
1771422536.7139735,h,0.1237
1771422536.7314293,f,0.0175
1771422536.786214,Key.space,0.0548
1771422536.8878212,a,0.1016
1771422536.9174345,j,0.0296
1771422536.9843087,b,0.0669
1771422537.0075054,g,0.0232
1771422537.0910964,l,0.0836
1771422537.0956137,s,0.0045
1771422537.1026053,k,0.007
1771422537.1086113,d,0.006
1771422537.1240041,f,0.0154
1771422537.1280036,Key.space,0.004
1771422537.2183309,g,0.0903
1771422537.2323358,b,0.014
1771422537.2383351,Key.space,0.006
1771422537.2887745,v,0.0504
1771422537.3262575,k,0.0375
1771422537.3532498,d,0.027
1771422537.3707883,f,0.0175
1771422537.4356093,b,0.0648
1771422537.4845974,v,0.049
1771422537.4896266,j,0.005
1771422537.5016203,",",0.012
1771422537.5067794,m,0.0052
1771422537.5546734,s,0.0479
1771422537.5655715,d,0.0109
1771422537.5832164,f,0.0176
1771422537.691295,g,0.1081
1771422537.7247488,v,0.0335
1771422537.762399,l,0.0377
1771422537.7959278,s,0.0335
1771422537.8188872,d,0.023
1771422537.8288944,f,0.01
1771422537.844895,n,0.016
1771422537.9426613,u,0.0978
1771422537.9486523,g,0.006
1771422537.9586606,v,0.01
1771422538.0248227,h,0.0662
1771422538.0627992,s,0.038
1771422538.075216,d,0.0124
1771422538.145771,",",0.0706
1771422538.1487675,j,0.003
1771422538.2554796,h,0.1067
1771422538.336869,s,0.0814
1771422538.351868,d,0.015
1771422538.369022,i,0.0172
1771422538.478247,g,0.1092
1771422538.506509,b,0.0283
1771422538.5495107,.,0.043
1771422538.5553296,k,0.0058
1771422538.5648801,u,0.0096
1771422538.5972044,a,0.0323
1771422538.6302044,r,0.033
1771422538.6633165,h,0.0331
1771422538.7233045,g,0.06
1771422538.7727556,j,0.0495
1771422538.8960779,g,0.1233
1771422538.9558477,h,0.0598
1771422538.9828632,g,0.027
1771422539.129462,a,0.1466
1771422539.131456,s,0.002
1771422539.1903486,v,0.0589
1771422539.2675915,f,0.0772
1771422539.4167266,s,0.1491
1771422539.4438322,d,0.0271
1771422539.4722912,b,0.0285
1771422539.553717,f,0.0814
1771422539.5642235,l,0.0105
1771422539.6639946,j,0.0998
1771422539.700615,f,0.0366
1771422539.782736,k,0.0821
1771422539.7952592,h,0.0125
1771422539.8812003,v,0.0859
1771422539.9416296,b,0.0604
1771422539.9476287,Key.shift,0.006
1771422539.9516292,S,0.004
1771422539.9963293,{,0.0447
1771422540.0013342,P,0.005
1771422540.0052376,(,0.0039
1771422540.096654,h,0.0914
1771422540.1006536,j,0.004
1771422540.1027548,v,0.0021
1771422540.1191936,n,0.0164
1771422540.1870794,z,0.0679
1771422540.2085671,k,0.0215
1771422540.2144747,l,0.0059
1771422540.2204652,s,0.006
1771422540.3181517,g,0.0977
1771422540.3453526,h,0.0272
1771422540.350268,v,0.0049
1771422540.43423,p,0.084
1771422540.443977,i,0.0097
1771422540.4769273,d,0.033
1771422540.4839282,;,0.007
1771422540.4986637,f,0.0147
1771422540.50619,z,0.0075
1771422540.5801897,v,0.074
1771422540.634454,f,0.0543
1771422540.673141,9,0.0387
1771422540.7445033,s,0.0714
1771422540.7464046,p,0.0019
1771422540.7654247,d,0.019
1771422540.7996278,f,0.0342
1771422540.8086267,j,0.009
1771422540.8858244,g,0.0772
1771422540.9139736,;,0.0281
1771422540.920271,k,0.0063
1771422541.0425231,h,0.1223
1771422541.0495157,s,0.007
1771422541.0754542,d,0.0259
1771422541.1310477,[,0.0556
1771422541.1365514,Key.enter,0.0055
1771422541.1432068,o,0.0067
1771422541.1592627,g,0.0161
1771422541.1742804,',0.015
1771422541.20724,n,0.033
1771422541.2344325,Key.space,0.0272
1771422541.2834842,k,0.0491
1771422541.288564,v,0.0051
1771422541.3065536,h,0.018
1771422541.3445628,],0.038
1771422541.3515525,[,0.007
1771422541.3565595,o,0.005
1771422541.4483187,k,0.0918
1771422541.480571,l,0.0323
1771422541.5231915,d,0.0426
1771422541.5676339,r,0.0444
1771422541.650887,t,0.0833
1771422541.6720145,s,0.0211
1771422541.7144904,h,0.0425
1771422541.7657409,[,0.0513
1771422541.7807667,w,0.015
1771422541.7838387,o,0.0031
1771422541.7973156,8,0.0135
1771422541.8083234,e,0.011
1771422541.8463616,a,0.038
1771422541.8785126,y,0.0322
1771422541.9352145,f,0.0567
1771422541.9879243,l,0.0527
1771422541.9931297,u,0.0052
1771422542.0429807,a,0.0499
1771422542.098172,v,0.0552
1771422542.1001754,s,0.002
1771422542.1081748,d,0.008
1771422542.2235212,.,0.1153
1771422542.2307866,k,0.0073
1771422542.2338836,v,0.0031
1771422542.2390933,j,0.0052
1771422542.3388126,m,0.0997
1771422542.3718057,h,0.033
