1771344954.1333108,d,26.8747
1771344954.3337798,e,0.2005
1771344954.5158656,e,0.1821
1771344954.779194,s,0.2633
1771344955.1126478,e,0.3335
1771344956.058869,Key.backspace,0.9462
1771344956.235325,Key.backspace,0.1765
1771344957.0218887,p,0.7866
1771344957.244063,s,0.2222
1771344957.506953,e,0.2629
1771344957.7034183,e,0.1965
1771344966.8935933,c,9.1902
1771344973.2587438,Key.media_volume_up,6.3652
1771344973.82656,Key.media_volume_up,0.5678
1771344974.5161684,Key.media_volume_up,0.6896
1771344993.829878,c,19.3137
1771344993.961764,a,0.1319
1771344994.10295,n,0.1412
1771344994.273948,Key.space,0.171
1771344994.483897,y,0.2099
1771344994.665307,o,0.1814
1771344994.7861,u,0.1208
1771344995.0231798,Key.space,0.2371
1771344995.190406,e,0.1672
1771344995.4843574,x,0.294
1771344995.6306608,p,0.1463
1771344995.8130834,l,0.1824
1771344995.9121199,a,0.099
1771344996.0437112,i,0.1316
1771344996.2248764,n,0.1812
1771344996.4368334,Key.space,0.212
1771344996.8831797,t,0.4463
1771344997.017408,h,0.1342
1771344997.1489537,e,0.1315
1771344997.2264276,Key.space,0.0775
1771344997.4493358,f,0.2229
1771344997.5435147,l,0.0942
1771344997.7316778,o,0.1882
1771344997.8722694,e,0.1406
1771344997.998675,Key.space,0.1264
1771344998.4135633,Key.backspace,0.4149
1771344998.5553474,Key.backspace,0.1418
1771344998.7887733,w,0.2334
1771344998.91473,Key.space,0.126
1771344999.088063,o,0.1733
1771344999.385754,f,0.2977
1771344999.5976877,Key.space,0.2119
1771344999.6893258,t,0.0916
1771344999.796339,h,0.107
1771344999.9479012,e,0.1516
1771344999.9925003,Key.space,0.0446
1771345000.1567552,t,0.1643
1771345000.3085394,i,0.1518
1771345000.8297627,Key.backspace,0.5212
1771345001.0912013,h,0.2614
1771345001.2228549,i,0.1317
1771345001.3844619,n,0.1616
1771345001.5514686,g,0.167
1771345001.6284661,s,0.077
1771345001.7841713,Key.space,0.1557
1771345001.9516048,n,0.1674
1771345002.10834,o,0.1567
1771345002.1848905,w,0.0766
1771345002.4317145,Key.shift_r,0.2468
1771345002.5945628,?,0.1628
1771345002.998244,Key.space,0.4037
1771345003.5776598,a,0.5794
1771345003.7322252,c,0.1546
1771345003.8814907,t,0.1493
1771345004.1140301,u,0.2325
1771345004.2517033,a,0.1377
1771345004.3774662,l,0.1258
1771345004.5396452,l,0.1622
1771345004.7952642,y,0.2556
1771345005.5590167,Key.space,0.7638
1771345005.7421393,i,0.1831
1771345005.9043524,Key.space,0.1622
1771345005.9552014,d,0.0508
1771345006.1221018,o,0.1669
1771345006.2589874,n,0.1369
1771345006.389963,t,0.131
1771345006.5257423,Key.space,0.1358
1771345007.0449376,g,0.5192
1771345007.190576,e,0.1456
1771345007.2852497,t,0.0947
1771345007.5382524,Key.space,0.253
1771345007.7814608,i,0.2432
1771345007.9131844,t,0.1317
1771345008.0489666,Key.space,0.1358
1771345008.252367,n,0.2034
1771345008.4546652,o,0.2023
1771345008.5354526,w,0.0808
1771345008.8687623,Key.shift_r,0.3333
1771345009.1424918,?,0.2737
1771345009.5847642,Key.space,0.4423
1771345009.8637395,Key.shift,0.279
1771345009.8772895,L,0.0136
1771345010.094479,i,0.2172
1771345010.260719,k,0.1662
1771345010.3117173,e,0.051
1771345010.473063,Key.space,0.1613
1771345010.6607175,w,0.1877
1771345010.7824268,h,0.1217
1771345010.974806,y,0.1924
1771345011.3148458,Key.shift_r,0.34
1771345011.451199,?,0.1364
1771345012.6611154,Key.enter,1.2099
1771345022.022109,Key.down,9.361
1771345022.3441591,Key.down,0.3221
1771345022.739382,Key.down,0.3952
1771345023.25112,Key.down,0.5117
1771345023.2820265,Key.down,0.0309
1771345023.3122299,Key.down,0.0302
1771345023.3421724,Key.down,0.0299
1771345023.3728428,Key.down,0.0307
1771345023.403899,Key.down,0.0311
1771345023.681233,Key.down,0.2773
1771345024.2000623,Key.down,0.5188
1771345024.23053,Key.down,0.0305
1771345024.2628767,Key.down,0.0323
1771345024.292543,Key.down,0.0297
1771345032.5733292,Key.media_play_pause,8.2808
1771345038.7876632,Key.media_volume_up,6.2143
1771345039.309054,Key.media_volume_up,0.5214
1771345039.3392422,Key.media_volume_up,0.0302
1771345039.3696864,Key.media_volume_up,0.0304
1771345039.4001305,Key.media_volume_up,0.0304
1771345039.432662,Key.media_volume_up,0.0325
1771345039.4628632,Key.media_volume_up,0.0302
1771345039.4919994,Key.media_volume_up,0.0291
1771345063.9697087,Key.num_lock,24.4777
1771345065.3326588,Key.media_play_pause,1.363
1771345069.2037492,Key.down,3.8711
1771345072.1833305,Key.media_volume_down,2.9796
1771345072.638121,Key.media_volume_down,0.4548
1771345073.1404533,Key.media_volume_down,0.5023
1771345073.6655602,Key.media_volume_down,0.5251
1771345073.7028887,Key.media_volume_down,0.0373
1771345073.7321718,Key.media_volume_down,0.0293
1771345073.762541,Key.media_volume_down,0.0304
1771345073.7931836,Key.media_volume_down,0.0306
1771345073.8233337,Key.media_volume_down,0.0302
1771345074.0976324,Key.media_volume_down,0.2743
1771345079.3405151,Key.down,5.2429
1771345082.0155382,Key.down,2.675
1771345082.8910072,Key.down,0.8755
1771345084.3505073,Key.down,1.4595
1771345086.3225687,Key.down,1.9721
1771345087.2600894,Key.down,0.9375
1771345088.5143094,Key.down,1.2542
1771345089.5417988,Key.down,1.0275
1771345090.8944228,Key.down,1.3526
1771345091.916169,Key.down,1.0217
1771345092.4224842,Key.down,0.5063
1771345092.4531198,Key.down,0.0306
1771345092.4841976,Key.down,0.0311
1771345093.6158628,Key.down,1.1317
1771345096.3231156,Key.down,2.7073
1771345096.8392477,Key.down,0.5161
1771345096.8696032,Key.down,0.0304
1771345097.7299578,Key.down,0.8604
1771345098.2422333,Key.down,0.5123
1771345099.6166506,Key.down,1.3744
1771345100.8425906,Key.down,1.2259
1771345102.4710412,Key.down,1.6285
1771345104.004109,Key.down,1.5331
1771345105.6993992,Key.down,1.6953
1771345106.9850943,Key.down,1.2857
1771345108.2381663,Key.down,1.2531
1771345110.0572102,Key.down,1.819
1771345110.8632526,Key.down,0.806
1771345117.8864307,i,7.0232
1771345118.1582918,t,0.2719
1771345118.7906663,Key.backspace,0.6324
1771345118.9728048,Key.backspace,0.1821
1771345119.43456,t,0.4618
1771345119.6066995,h,0.1721
1771345119.7079222,e,0.1012
1771345119.8389843,Key.space,0.1311
1771345119.9469302,s,0.1079
1771345120.1711273,c,0.2242
1771345120.3116248,e,0.1405
1771345120.456212,n,0.1446
1771345120.572623,e,0.1164
1771345120.7397387,Key.space,0.1671
1771345120.9267042,i,0.187
1771345121.0109515,s,0.0842
1771345121.123642,Key.space,0.1127
1771345121.2959259,s,0.1723
1771345121.402977,i,0.1071
1771345121.5898433,m,0.1869
1771345121.7712858,p,0.1814
1771345122.0248537,e,0.2536
1771345122.607948,l,0.5831
1771345122.8610642,",",0.2531
1771345123.0370932,",",0.176
1771345123.793547,Key.media_volume_up,0.7565
1771345124.0365756,Key.media_volume_up,0.243
1771345124.2915726,Key.space,0.255
1771345125.7693295,Key.space,1.4778
1771345126.507139,d,0.7378
1771345126.7920167,r,0.2849
1771345126.9039354,i,0.1119
1771345127.082977,n,0.179
1771345127.2851596,k,0.2022
1771345127.480365,i,0.1952
1771345127.6235206,n,0.1432
1771345127.855788,g,0.2323
1771345128.0625384,Key.space,0.2068
1771345128.1789658,c,0.1164
1771345128.310467,h,0.1315
1771345128.500432,a,0.19
1771345128.600373,i,0.0999
1771345128.8024893,Key.space,0.2021
1771345129.0150905,i,0.2126
1771345129.1618958,n,0.1468
1771345129.3486025,Key.space,0.1867
1771345129.5831218,a,0.2345
1771345129.8054981,Key.space,0.2224
1771345130.173522,c,0.368
1771345131.0839572,r,0.9104
1771345131.2410753,o,0.1571
1771345131.4996428,w,0.2586
1771345132.2231593,d,0.7235
1771345132.421498,e,0.1983
1771345132.6491344,d,0.2276
1771345132.8264806,Key.space,0.1773
1771345132.949063,s,0.1226
1771345133.1347783,h,0.1857
1771345133.352768,o,0.218
1771345133.538996,p,0.1862
1771345133.7475882,Key.space,0.2086
1771345133.9132288,w,0.1656
1771345134.0011556,i,0.0879
1771345134.1861947,t,0.185
1771345134.2841737,h,0.098
1771345134.4443116,o,0.1601
1771345134.5751274,u,0.1308
1771345134.7278426,t,0.1527
1771345134.8489046,Key.space,0.1211
1771345135.1733851,f,0.3245
1771345135.4012744,e,0.2279
1771345135.5590024,e,0.1577
1771345136.0354786,l,0.4765
1771345136.2727878,i,0.2373
1771345136.4709296,n,0.1981
1771345136.6766782,g,0.2057
1771345136.8683267,Key.space,0.1916
1771345137.0716684,b,0.2033
1771345137.2001348,u,0.1285
1771345137.4711308,t,0.271
1771345137.6378334,t,0.1667
1771345137.7551358,e,0.1173
1771345137.870958,r,0.1158
1771345138.184398,f,0.3134
1771345138.8701775,l,0.6858
1771345139.0868335,i,0.2167
1771345139.2084565,e,0.1216
1771345139.4205182,s,0.2121
1771345139.5613844,",",0.1409
1771345139.788832,Key.space,0.2274
1771345140.0575023,c,0.2687
1771345140.2162507,a,0.1587
1771345140.2769237,u,0.0607
1771345140.4387085,s,0.1618
1771345140.5788267,e,0.1401
1771345140.725167,Key.space,0.1463
1771345140.9688845,n,0.2437
1771345141.5001817,Key.backspace,0.5313
1771345142.0485501,b,0.5484
1771345142.2040272,u,0.1555
1771345142.4531395,t,0.2491
1771345142.588155,t,0.135
1771345142.686827,e,0.0987
1771345142.764491,r,0.0777
1771345143.0834274,f,0.3189
1771345143.2730176,i,0.1896
1771345143.4651964,l,0.1922
1771345143.6253288,e,0.1601
1771345143.8778903,s,0.2526
1771345144.065222,Key.space,0.1873
1771345144.2373736,i,0.1722
1771345144.3337293,s,0.0964
1771345144.4345868,Key.space,0.1009
1771345144.5887284,a,0.1541
1771345144.6798606,n,0.0911
1771345145.1734953,x,0.4936
1771345145.2852483,i,0.1118
1771345145.5747814,e,0.2895
1771345145.7915418,t,0.2168
1771345145.9936638,y,0.2021
1771345146.4240544,i,0.4304
1771345146.7779765,n,0.3539
1771345146.9559116,Key.space,0.1779
1771345147.1072462,m,0.1513
1771345147.3252044,y,0.218
1771345147.4966853,Key.space,0.1715
1771345147.6953704,s,0.1987
1771345148.0302074,t,0.3348
1771345148.0754828,o,0.0453
1771345148.2330298,m,0.1575
1771345148.4359593,a,0.2029
1771345148.7465348,c,0.3106
1771345148.9245517,h,0.178
1771345149.112991,Key.space,0.1884
1771345149.3361173,w,0.2231
1771345149.484009,h,0.1479
