timestamp,key,time_diff
1771409881.0941374,Key.up,0.0304
1771409881.124331,Key.up,0.0302
1771409881.1549368,Key.up,0.0306
1771409881.1856844,Key.up,0.0307
1771409881.2157884,Key.up,0.0301
1771409881.2459424,Key.up,0.0302
1771409881.2773147,Key.up,0.0314
1771409881.3051856,Key.up,0.0279
1771409881.3350961,Key.up,0.0299
1771409881.3654513,Key.up,0.0304
1771409881.4082513,Key.up,0.0428
1771409881.4394555,Key.up,0.0312
1771409881.478657,Key.up,0.0392
1771409881.498955,Key.up,0.0203
1771409881.5295355,Key.up,0.0306
1771409881.5594828,Key.up,0.0299
1771409881.5901003,Key.up,0.0306
1771409881.6204817,Key.up,0.0304
1771409881.650805,Key.up,0.0303
1771409881.681028,Key.up,0.0302
1771409881.7207649,Key.up,0.0397
1771409882.2568762,Key.down,0.5361
1771409894.9311125,d,12.6742
1771409895.1382866,f,0.2072
1771409898.2446864,Key.backspace,3.1064
1771409898.4539316,Key.backspace,0.2092
1771409899.9353049,h,1.4814
1771409900.1140316,o,0.1787
1771409900.275035,m,0.161
1771409900.9319894,e,0.657
1771409901.449751,-,0.5178
1771409902.0950122,Key.backspace,0.6453
1771409902.5148513,Key.shift_r,0.4198
1771409902.7328877,_,0.218
1771409903.3899453,v,0.6571
1771409903.8425949,Key.backspace,0.4526
1771409904.4508727,d,0.6083
1771409905.1465764,a,0.6957
1771409905.4142022,t,0.2676
1771409905.8107328,a,0.3965
1771409906.5735264,Key.shift_r,0.7628
1771409907.0710285,(,0.4975
1771409908.2788885,Key.backspace,1.2079
1771409908.9715211,.,0.6926
1771409909.3420525,m,0.3705
1771409909.7352781,e,0.3932
1771409910.0038617,a,0.2686
1771409911.5165257,n,1.5127
1771409912.185111,Key.shift_r,0.6686
1771409912.5846236,(,0.3995
1771409923.208392,Key.shift,10.6238
1771409923.3883297,#,0.1799
1771409923.6514833,#,0.2632
1771409926.0302303,Key.shift,2.3787
1771409926.2267218,#,0.1965
1771409926.4486268,#,0.2219
1771409951.6393638,p,25.1907
1771409952.0172553,r,0.3779
1771409952.2904942,i,0.2732
1771409952.50337,n,0.2129
1771409952.781535,t,0.2782
1771409953.217303,Key.shift_r,0.4358
1771409953.7375507,Key.shift_r,0.5202
1771409953.7577596,(,0.0202
1771409955.8643668,Key.shift_r,2.1066
1771409956.2789178,),0.4146
1771409993.7035046,Key.backspace,37.4246
1771409993.864328,Key.backspace,0.1608
1771409994.0266674,Key.backspace,0.1623
1771409994.2001226,Key.backspace,0.1735
1771409994.3522363,Key.backspace,0.1521
1771409994.4826653,Key.backspace,0.1304
1771409994.6246846,Key.backspace,0.142
1771409994.7955735,Key.backspace,0.1709
1771409995.6258729,t,0.8303
1771409995.979895,a,0.354
1771409996.652543,Key.backspace,0.6726
1771409996.824492,Key.backspace,0.1719
1771409997.1836321,Key.backspace,0.3591
1771409997.4929035,Key.backspace,0.3093
1771409998.2797246,t,0.7868
1771409998.5860925,a,0.3064
1771409998.9206126,i,0.3345
1771409999.154219,l,0.2336
1771409999.5140734,Key.shift_r,0.3599
1771410000.0291371,Key.shift_r,0.5151
1771410000.0330873,(,0.004
1771410029.9182553,Key.backspace,29.8852
1771410030.120903,Key.backspace,0.2026
1771410030.358961,Key.backspace,0.2381
1771410031.7203848,Key.ctrl_l,1.3614
1771410031.9241698,,0.2038
1771410033.3603988,Key.backspace,1.4362
1771410033.5482244,Key.backspace,0.1878
1771410035.7851646,Key.backspace,2.2369
1771410035.9501104,Key.backspace,0.1649
1771410041.0505056,Key.shift,5.1004
1771410041.217831,H,0.1673
1771410041.3806875,e,0.1629
1771410041.5488555,l,0.1682
1771410041.6887136,l,0.1399
1771410041.8555348,o,0.1668
1771410042.0984023,",",0.2429
1771410042.2751644,Key.space,0.1768
1771410042.4325147,c,0.1574
1771410042.591108,a,0.1586
1771410042.7005184,n,0.1094
1771410042.8518043,Key.space,0.1513
1771410043.0682487,y,0.2164
1771410043.233622,o,0.1654
1771410043.3602958,u,0.1267
1771410043.5853825,Key.space,0.2251
1771410043.6690607,s,0.0837
1771410043.885786,e,0.2167
1771410044.0330162,e,0.1472
1771410044.1438649,Key.space,0.1108
1771410044.2801738,w,0.1363
1771410044.3864877,h,0.1063
1771410044.5284019,a,0.1419
1771410044.6334574,t,0.1051
1771410044.8072362,Key.space,0.1738
1771410044.942824,Key.shift,0.1356
1771410045.102001,I,0.1592
1771410045.262698,Key.space,0.1607
1771410045.36721,a,0.1045
1771410045.5149028,m,0.1477
1771410045.7431448,Key.space,0.2282
1771410045.8750563,d,0.1319
1771410046.00654,o,0.1315
1771410046.1574578,i,0.1509
1771410046.3635595,n,0.2061
1771410046.5718396,g,0.2083
1771410046.9766407,Key.shift_r,0.4048
1771410047.1941128,?,0.2175
1771410047.5322964,Key.space,0.3382
1771410047.6916552,a,0.1594
1771410047.8926694,c,0.201
1771410048.124923,t,0.2323
1771410048.7677057,u,0.6428
1771410048.919459,a,0.1518
1771410049.066522,l,0.1471
1771410049.5043664,y,0.4378
1771410049.7204814,Key.space,0.2161
1771410049.9090025,Key.shift,0.1885
1771410049.9968991,I,0.0879
1771410050.1792202,Key.space,0.1823
1771410050.3939507,n,0.2147
1771410050.4386163,e,0.0447
1771410051.1863928,w,0.7478
1771410051.3779883,Key.space,0.1916
1771410051.5972352,t,0.2192
1771410051.7448986,o,0.1477
1771410051.9372206,t,0.1923
1771410051.9475682,Key.space,0.0103
1771410052.1488893,h,0.2013
1771410052.2457483,s,0.0969
1771410052.281198,i,0.0354
1771410052.4416394,Key.space,0.1604
1771410052.528331,t,0.0867
1771410052.6636255,i,0.1353
1771410052.8267643,n,0.1631
1771410053.019337,g,0.1926
1771410053.645375,.,0.626
1771410053.8679018,Key.enter,0.2225
1771410072.0454037,h,18.1775
1771410072.1467226,e,0.1013
1771410072.3595521,l,0.2128
1771410072.572175,p,0.2126
1771410072.8009007,Key.space,0.2287
1771410072.932543,m,0.1316
1771410072.953141,m,0.0206
1771410073.0627568,e,0.1096
1771410073.2340436,Key.space,0.1713
1771410073.4168873,w,0.1828
1771410073.6066885,i,0.1898
1771410073.7325683,t,0.1259
1771410073.8573186,h,0.1248
1771410074.0547566,Key.space,0.1974
1771410074.1363697,t,0.0816
1771410074.2847447,h,0.1484
1771410074.4155533,i,0.1308
1771410074.5311038,s,0.1156
1771410074.6532395,Key.space,0.1221
1771410074.7432127,t,0.09
1771410074.8744483,h,0.1312
1771410074.9855273,i,0.1111
1771410075.110622,n,0.1251
1771410075.3054225,g,0.1948
1771410075.5147197,Key.space,0.2093
1771410075.6654139,o,0.1507
1771410075.8167145,n,0.1513
1771410075.9923735,Key.space,0.1757
1771410076.057117,t,0.0647
1771410076.2174492,h,0.1603
1771410076.328531,e,0.1111
1771410076.438164,Key.space,0.1096
1771410076.6310446,s,0.1929
1771410077.1361651,c,0.5051
1771410077.3236392,r,0.1875
1771410077.5357826,e,0.2121
1771410077.7026682,e,0.1669
1771410078.3771875,n,0.6745
1771410078.623915,",",0.2467
1771410078.8463748,Key.space,0.2225
1771410079.3722887,Key.enter,0.5259
1771410103.581426,Key.backspace,24.2091
1771410103.7987015,Key.backspace,0.2173
1771410103.9725912,Key.backspace,0.1739
1771410104.1646824,Key.backspace,0.1921
1771410104.4869716,Key.backspace,0.3223
1771410104.679311,Key.backspace,0.1923
1771410105.1981955,i,0.5189
1771410105.3794093,n,0.1812
1771410105.5357294,f,0.1563
1771410105.6460345,o,0.1103
1771410105.8799343,s,0.2339
1771410106.339394,Key.backspace,0.4595
1771410106.748633,Key.shift_r,0.4092
1771410107.1033118,(,0.3547
1771410107.9948142,Key.right,0.8915
1771410109.7240489,Key.enter,1.7292
1771410111.1927686,h,1.4687
1771410111.683669,o,0.4909
1771410111.8821049,m,0.1984
1771410111.983286,w,0.1012
1771410112.3262365,Key.shift,0.343
1771410112.6497474,Key.backspace,0.3235
1771410113.0099542,e,0.3602
1771410113.3779914,Key.shift,0.368
1771410113.5906126,_,0.2126
1771410114.2892776,d,0.6987
1771410114.410796,a,0.1215
1771410114.5420473,t,0.1313
1771410115.0384705,a,0.4964
1771410117.3272462,.,2.2888
1771410117.5883875,d,0.2611
1771410117.8715086,e,0.2831
1771410118.1303217,s,0.2588
1771410118.325512,c,0.1952
1771410119.0522943,r,0.7268
1771410119.2133725,i,0.1611
1771410119.4252613,b,0.2119
1771410119.5522509,e,0.127
1771410119.8350732,Key.shift_r,0.2828
1771410120.2699137,(,0.4348
1771410120.964736,Key.right,0.6948
1771410121.4484754,Key.enter,0.4837
1771410122.9326758,h,1.4842
1771410123.1149771,o,0.1823
1771410123.270756,m,0.1558
1771410123.442088,e,0.1713
1771410123.8216586,Key.shift,0.3796
1771410124.0104759,_,0.1888
1771410124.223347,d,0.2129
1771410124.4547746,a,0.2314
1771410124.560865,t,0.1061
1771410124.7998617,a,0.239
1771410125.6317084,.,0.8318
1771410125.9338233,i,0.3021
1771410126.1705701,s,0.2367
1771410126.4492877,n,0.2787
1771410126.6505501,u,0.2013
1771410127.0858705,l,0.4353
1771410127.2654078,l,0.1795
1771410127.679241,Key.shift_r,0.4138
1771410128.1945813,Key.shift_r,0.5153
1771410128.2246144,Key.shift_r,0.03
1771410128.2551522,Key.shift_r,0.0305
1771410128.2852697,Key.shift_r,0.0301
1771410128.3253767,Key.shift_r,0.0401
1771410128.3407369,(,0.0154
1771410129.2035248,Key.right,0.8628
1771410129.99824,.,0.7947
1771410130.4215562,s,0.4233
1771410130.6195257,u,0.198
1771410130.8957133,m,0.2762
1771410131.4673362,Key.shift_r,0.5716
1771410131.928214,(,0.4609
1771410158.7268107,Key.ctrl_l,26.7986
1771410158.9721167,,0.2453
1771410160.5357862,w,1.5637
1771410160.7887685,h,0.253
1771410160.9190936,a,0.1303
1771410161.0392714,t,0.1202
1771410161.1911092,Key.space,0.1518
1771410161.379921,a,0.1888
1771410161.4606454,b,0.0807
1771410161.6394925,o,0.1788
1771410161.7429247,u,0.1034
1771410161.9201148,t,0.1772
1771410161.9856005,Key.space,0.0655
1771410162.1690116,h,0.1834
1771410162.30554,i,0.1365
1771410162.4570038,s,0.1515
1771410162.5779345,Key.space,0.1209
1771410163.018244,Key.backspace,0.4403
1771410163.1753547,Key.backspace,0.1571
1771410163.438872,Key.backspace,0.2635
1771410163.6150737,Key.backspace,0.1762
1771410164.015513,t,0.4004
1771410164.2947352,h,0.2792
1771410164.4146905,i,0.12
1771410164.5360122,s,0.1213
1771410164.8041093,Key.shift_r,0.2681
1771410164.9722595,?,0.1682
1771410165.2947843,Key.shift_r,0.3225
1771410165.433265,Key.enter,0.1385
1771410165.9333794,Key.ctrl_l,0.5001
1771410166.288375,,0.355
1771410166.8590894,Key.enter,0.5707
1771410185.772888,Key.backspace,18.9138
1771410185.9751165,Key.backspace,0.2022
1771410186.13683,Key.backspace,0.1617
1771410186.340273,Key.backspace,0.2034
1771410186.4967437,Key.backspace,0.1565
1771410186.6983602,Key.backspace,0.2016
1771410187.2150788,Key.backspace,0.5167
1771410187.2452776,Key.backspace,0.0302
1771410187.2755363,Key.backspace,0.0303
1771410187.3058927,Key.backspace,0.0304
1771410187.3362157,Key.backspace,0.0303
1771410187.372253,Key.backspace,0.036
1771410187.4022167,Key.backspace,0.03
1771410187.4326148,Key.backspace,0.0304
1771410187.4634116,Key.backspace,0.0308
1771410187.4932387,Key.backspace,0.0298
1771410187.5236766,Key.backspace,0.0304
1771410187.5540087,Key.backspace,0.0303
1771410187.649544,Key.backspace,0.0955
1771410187.8217623,Key.backspace,0.1722
1771410188.0088363,Key.backspace,0.1871
1771410188.2231698,Key.backspace,0.2143
1771410188.6082351,Key.backspace,0.3851
1771410189.108871,r,0.5006
1771410189.2240698,o,0.1152
1771410189.4381921,u,0.2141
1771410189.6314087,n,0.1932
1771410189.7456284,d,0.1142
1771410190.8189545,Key.shift_r,1.0733
1771410191.2438378,(,0.4249
1771410191.6505446,h,0.4067
1771410191.8157597,o,0.1652
1771410191.998007,m,0.1822
1771410192.0930116,e,0.095
1771410192.476706,Key.shift,0.3837
1771410192.634477,_,0.1578
1771410192.979841,d,0.3454
1771410193.0997894,a,0.1199
1771410193.21824,t,0.1185
1771410193.438698,a,0.2205
1771410194.774761,[,1.3361
1771410195.2917223,Key.shift,0.517
1771410195.419668,L,0.1279
1771410195.8943837,Key.backspace,0.4747
1771410196.4159737,',0.5216
1771410196.6417153,Key.shift,0.2257
1771410196.7865138,L,0.1448
1771410196.9768128,o,0.1903
1771410197.427302,t,0.4505
1771410217.7272298,Key.shift,20.2999
1771410218.0105855,S,0.2834
1771410218.2035222,i,0.1929
1771410218.3697321,z,0.1662
1771410218.795523,e,0.4258
1771410219.8808072,Key.right,1.0853
1771410220.4350579,Key.right,0.5543
1771410222.4234042,.,1.9883
1771410222.773241,m,0.3498
1771410222.8935018,e,0.1203
1771410223.0605628,a,0.1671
1771410223.1774182,n,0.1169
1771410223.5074997,Key.shift_r,0.3301
1771410223.886643,(,0.3791
1771410227.5595841,Key.enter,3.6729
1771410228.2683618,p,0.7088
1771410228.4868817,r,0.2185
1771410228.5868251,i,0.0999
1771410228.7635493,n,0.1767
1771410228.9157784,t,0.1522
1771410229.239591,Key.shift_r,0.3238
1771410229.7555323,Key.shift_r,0.5159
1771410229.7854838,Key.shift_r,0.03
1771410229.816132,Key.shift_r,0.0306
1771410229.855926,Key.shift_r,0.0398
1771410229.8828022,Key.shift_r,0.0269
1771410229.9125574,Key.shift_r,0.0298
1771410229.9428067,Key.shift_r,0.0302
1771410229.9733183,Key.shift_r,0.0305
1771410230.0033567,Key.shift_r,0.03
1771410230.033747,Key.shift_r,0.0304
1771410230.0640845,Key.shift_r,0.0303
1771410230.0944786,Key.shift_r,0.0304
1771410230.1252348,Key.shift_r,0.0308
1771410230.1552682,Key.shift_r,0.03
1771410230.1857543,Key.shift_r,0.0305
1771410230.2160547,Key.shift_r,0.0303
1771410230.2466838,Key.shift_r,0.0306
1771410230.2510715,(,0.0044
1771410230.6054702,a,0.3544
1771410231.449774,v,0.8443
1771410231.6574156,g,0.2076
1771410232.188872,Key.shift,0.5315
1771410232.4214249,-,0.2326
1771410233.1465185,Key.backspace,0.7251
1771410233.4735928,Key.shift,0.3271
1771410233.581513,_,0.1079
1771410234.3405669,l,0.7591
1771410234.5149243,o,0.1744
1771410234.809677,t,0.2948
1771410235.0828102,Key.shift,0.2731
1771410235.6006978,Key.shift,0.5179
1771410235.6318133,Key.shift,0.0311
1771410235.6421719,_,0.0104
1771410235.9688494,s,0.3267
1771410236.4517748,i,0.4829
1771410237.103909,z,0.6521
1771410237.5439668,e,0.4401
1771410266.2572958,Key.backspace,28.7133
1771410266.7691646,Key.backspace,0.5119
1771410272.304488,Key.backspace,5.5353
1771410272.4909003,Key.backspace,0.1864
1771410272.669967,Key.backspace,0.1791
1771410274.428534,Key.enter,1.7586
1771410275.5265386,i,1.098
1771410275.6943839,m,0.1678
1771410275.8815644,p,0.1872
1771410276.0075061,o,0.1259
1771410276.604995,r,0.5975
1771410276.763713,t,0.1587
1771410276.9381151,Key.space,0.1744
1771410277.153151,d,0.215
1771410277.3496082,a,0.1965
1771410277.3889978,t,0.0394
1771410278.068854,e,0.6799
1771410278.2090223,t,0.1402
1771410278.691446,i,0.4824
1771410278.887489,m,0.196
1771410278.9846725,e,0.0972
1771410280.8444543,Key.enter,1.8598
1771410281.4274578,c,0.583
1771410281.6696587,u,0.2422
1771410281.8071027,r,0.1374
1771410282.004591,r,0.1975
1771410282.1200688,e,0.1155
1771410282.2207813,n,0.1007
1771410282.8817728,t,0.661
1771410283.1641371,u,0.2824
1771410283.3057652,e,0.1416
1771410283.4258182,a,0.1201
1771410283.8503954,=,0.4246
1771410284.0193145,=,0.1689
1771410284.396846,Key.backspace,0.3775
1771410284.5637963,Key.backspace,0.167
1771410284.7252364,Key.backspace,0.1614
1771410284.8924923,Key.backspace,0.1673
1771410285.1555693,Key.backspace,0.2631
1771410285.6922023,y,0.5366
1771410285.8009298,e,0.1087
1771410285.9207566,a,0.1198
1771410286.0933812,r,0.1726
1771410287.545509,Key.backspace,1.4521
1771410287.732463,Key.backspace,0.187
1771410287.9101572,Key.backspace,0.1777
1771410288.2034655,Key.backspace,0.2933
1771410289.2901087,Key.shift,1.0866
1771410289.704472,_,0.4144
1771410290.6365426,y,0.9321
1771410290.8489199,e,0.2124
1771410291.035385,a,0.1865
1771410291.1832075,r,0.1478
1771410292.6058989,=,1.4227
1771410292.8180149,d,0.2121
1771410293.0350192,a,0.217
1771410293.1562507,t,0.1212
1771410293.327501,e,0.1713
1771410293.6977868,t,0.3703
1771410294.8723881,i,1.1746
1771410295.1046402,m,0.2323
1771410295.2298212,e,0.1252
1771410295.8831406,=,0.6533
1771410296.2473838,Key.backspace,0.3642
1771410297.0418556,.,0.7945
1771410297.3302999,d,0.2884
1771410297.507548,a,0.1772
1771410297.6386545,t,0.1311
1771410297.776255,e,0.1376
1771410298.1498036,t,0.3735
1771410298.311128,i,0.1613
1771410298.5055537,m,0.1944
1771410298.6071634,e,0.1016
1771410300.0923488,.,1.4852
1771410300.412194,n,0.3198
1771410300.5845084,o,0.1723
1771410300.7761188,w,0.1916
1771410301.121495,Key.shift_r,0.3454
1771410301.63086,(,0.5094
1771410303.053797,Key.right,1.4229
1771410304.0700307,.,1.0162
1771410304.418547,y,0.3485
1771410304.525145,e,0.1066
1771410304.6786718,a,0.1535
1771410304.83874,r,0.1601
1771410307.8355114,Key.enter,2.9968
1771410308.6002748,n,0.7648
1771410308.851212,e,0.2509
1771410309.4280322,w,0.5768
1771410309.6069853,e,0.179
1771410309.9143252,s,0.3073
1771410310.1871593,t,0.2728
1771410310.505245,Key.shift,0.3181
1771410310.864992,_,0.3597
1771410311.4724844,h,0.6075
1771410311.6085773,o,0.1361
1771410312.1346564,m,0.5261
1771410312.266639,e,0.132
1771410312.6251452,Key.shift,0.3585
1771410312.8393216,_,0.2142
1771410313.142221,y,0.3029
1771410313.2128556,e,0.0706
1771410313.3444276,a,0.1316
1771410313.5472322,r,0.2028
1771410314.7831285,=,1.2359
1771410315.187151,h,0.404
1771410315.3178418,o,0.1307
1771410315.5153153,m,0.1975
1771410315.6333942,e,0.1181
1771410316.0840108,Key.shift,0.4506
1771410316.2196183,_,0.1356
1771410316.5292504,d,0.3096
1771410316.6494508,a,0.1202
1771410317.3768265,t,0.7274
1771410317.7779179,a,0.4011
1771410319.2495608,[,1.4716
1771410320.6065075,',1.3569
1771410321.279895,Key.shift,0.6734
1771410321.5159109,Y,0.236
1771410321.7749724,e,0.2591
1771410321.9561903,a,0.1812
1771410322.1860669,r,0.2299
1771410322.609574,Key.shift,0.4235
1771410322.750774,B,0.1412
1771410322.9310877,u,0.1803
1771410323.1351845,i,0.2041
1771410323.3527105,l,0.2175
1771410323.641042,t,0.2883
1771410324.6088593,Key.right,0.9678
1771410325.6745205,Key.backspace,1.0657
1771410326.8858583,',1.2113
1771410327.8574939,Key.right,0.9716
1771410328.838614,.,0.9811
1771410329.3041227,m,0.4655
1771410329.4767404,a,0.1726
1771410329.6680121,x,0.1913
1771410330.116943,Key.shift_r,0.4489
1771410330.5074887,(,0.3905
1771410332.0165162,Key.right,1.509
1771410332.5008266,],0.4843
1771410333.4563992,Key.backspace,0.9556
1771410335.4527917,c,1.9964
1771410335.6882272,u,0.2354
1771410335.9566464,r,0.2684
1771410336.1702,r,0.2136
1771410336.357712,e,0.1875
1771410336.4725513,n,0.1148
1771410336.7621543,t,0.2896
1771410337.1257184,e,0.3636
1771410337.8387296,Key.backspace,0.713
1771410339.0495389,Key.shift,1.2108
1771410339.1947758,_,0.1452
1771410339.984923,y,0.7901
1771410340.0922441,e,0.1073
1771410340.2440448,a,0.1518
1771410340.3679104,r,0.1239
1771410341.1220949,-,0.7542
1771410342.0940247,n,0.9719
1771410342.306424,e,0.2124
1771410342.4335933,w,0.1272
1771410342.9241037,e,0.4905
1771410343.166545,s,0.2424
1771410343.419995,t,0.2535
1771410344.2693985,Key.shift,0.8494
1771410344.489279,+,0.2199
1771410345.030181,Key.backspace,0.5409
1771410345.4788072,Key.shift,0.4486
1771410345.6623898,_,0.1836
1771410346.2684362,h,0.606
1771410346.4253948,o,0.157
1771410346.6172838,m,0.1919
1771410346.769169,e,0.1519
1771410347.204915,Key.shift,0.4357
1771410347.3388286,_,0.1339
1771410347.6954727,y,0.3566
1771410347.7730207,e,0.0775
1771410347.939772,a,0.1668
1771410348.075672,r,0.1359
1771410350.057537,Key.enter,1.9819
1771410350.8934886,p,0.836
1771410351.024594,r,0.1311
1771410351.1864448,i,0.1619
1771410351.36073,n,0.1743
1771410351.4553957,t,0.0947
1771410352.0511267,Key.shift_r,0.5957
1771410352.5602036,(,0.5091
1771410352.9877295,n,0.4275
1771410353.078874,e,0.0911
1771410353.2154171,w,0.1365
1771410353.4991102,s,0.2837
1771410353.7877421,e,0.2886
1771410354.0621986,s,0.2745
1771410354.4546142,Key.backspace,0.3924
1771410354.6467063,Key.backspace,0.1921
1771410354.7995403,Key.backspace,0.1528
1771410355.049115,e,0.2496
1771410355.4517536,s,0.4026
1771410355.6916342,t,0.2399
1771410356.1209168,Key.shift,0.4293
1771410356.5356777,_,0.4148
1771410356.8486636,h,0.313
1771410357.017407,o,0.1687
1771410357.1833463,m,0.1659
1771410357.3037705,e,0.1204
1771410357.6532402,Key.shift,0.3495
1771410357.7649026,_,0.1117
1771410358.047557,a,0.2827
1771410358.2693737,g,0.2218
1771410358.3831027,e,0.1137
1771410377.5526946,Key.backspace,19.1696
1771410377.7714634,Key.backspace,0.2188
1771410377.9437077,Key.backspace,0.1722
1771410378.078328,Key.backspace,0.1346
1771410378.9400492,Key.shift,0.8617
1771410379.3044577,A,0.3644
1771410379.633821,r,0.3294
1771410379.8398066,e,0.206
1771410380.094776,a,0.255
1771410391.8000877,Key.shift,11.7053
1771410392.0202591,#,0.2202
1771410392.2119148,#,0.1917
1771410407.4725647,Key.ctrl_r,15.2606
1771410407.85638,Key.left,0.3838
1771410408.5196035,Key.backspace,0.6632
1771410426.274216,Key.left,17.7546
1771410426.5662415,Key.down,0.292
1771410427.0834591,Key.down,0.5172
1771410429.648118,Key.down,2.5647
1771410430.166226,Key.down,0.5181
1771410430.196535,Key.down,0.0303
1771410430.229613,Key.down,0.0331
1771410430.2603161,Key.down,0.0307
1771410430.2935703,Key.down,0.0333
1771410430.3206775,Key.down,0.0271
1771410430.3511488,Key.down,0.0305
1771410430.3812828,Key.down,0.0301
1771410430.415246,Key.down,0.034
1771410430.4423096,Key.down,0.0271
1771410430.4725003,Key.down,0.0302
1771410606.5557323,Key.down,176.0832
1771410607.0728478,Key.down,0.5171
1771410607.1023371,Key.down,0.0295
1771410607.133297,Key.down,0.031
1771410607.16246,Key.down,0.0292
1771410607.1927986,Key.down,0.0303
1771410607.2234845,Key.down,0.0307
1771410607.2538066,Key.down,0.0303
1771410607.2845788,Key.down,0.0308
1771410607.3181636,Key.down,0.0336
1771410607.3477314,Key.down,0.0296
1771410607.3782258,Key.down,0.0305
1771410607.4085758,Key.down,0.0303
1771410607.438803,Key.down,0.0302
1771410607.469406,Key.down,0.0306
1771410607.7094166,Key.down,0.24
1771410608.2342958,Key.down,0.5249
1771410608.2638643,Key.down,0.0296
1771410608.293899,Key.down,0.03
1771410608.3302386,Key.down,0.0363
1771410608.9534469,Key.down,0.6232
1771410609.4746442,Key.down,0.5212
1771410609.5052485,Key.down,0.0306
1771410609.5368361,Key.down,0.0316
1771410609.5659528,Key.down,0.0291
1771410609.5968292,Key.down,0.0309
1771410609.62671,Key.down,0.0299
1771410609.656798,Key.down,0.0301
1771410609.6872673,Key.down,0.0305
1771410609.7178314,Key.down,0.0306
1771410609.7479522,Key.down,0.0301
1771410609.778188,Key.down,0.0302
1771410609.8087943,Key.down,0.0306
1771410609.8391633,Key.down,0.0304
1771410609.8696046,Key.down,0.0304
1771410609.899587,Key.down,0.03
1771410609.9298954,Key.down,0.0303
1771410609.9609802,Key.down,0.0311
1771410609.990703,Key.down,0.0297
1771410610.0314846,Key.down,0.0408
1771410610.0618188,Key.down,0.0303
1771410610.0920691,Key.down,0.0303
1771410610.268203,Key.down,0.1761
1771410610.7892556,Key.down,0.5211
1771410610.8194726,Key.down,0.0302
1771410610.849872,Key.down,0.0304
1771410610.8803606,Key.down,0.0305
1771410610.9107306,Key.down,0.0304
